,category,age,num_strokes,filename,Y,C,sum,scribble,sessionId,draw_duration,num_black_pixels,prop_black,max_stroke_length,min_stroke_length,avg_stroke_length,cat_code
654,a person,6,9,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a person_55.png,,0,0,0,cdm_run_v31526251955281,5.058,1350,0.06,6491,1658,3618,6
655,a person,9,12,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a person_56.png,,0,0,0,cdm_run_v31526252261677,16.876,952,0.042311111,4181,866,2441,6
656,a person,7,12,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a person_57.png,,0,0,0,cdm_run_v31526252692974,15.41,1216,0.054044444,5380,926,3148,6
657,a person,8,11,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a person_58.png,,0,0,0,cdm_run_v31526253016255,16.087,1756,0.078044444,6931,319,5011,6
658,a person,3,5,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a person_59.png,,0,0,0,cdm_run_v31526253202063,6.343,774,0.0344,3401,165,1694,6
659,a person,5,6,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a person_60.png,,0,0,0,cdm_run_v31526254092272,6.859,922,0.040977778,3476,447,2133,6
660,a person,5,8926,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a person_61.png,2,2,4,1,cdm_run_v31526254628791,19.247,14941,0.664044444,0,0,0,6
661,a person,5,7,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a person_62.png,,0,0,0,cdm_run_v31526254866517,8.401,1577,0.070088889,5743,2628,4688,6
662,a person,2,19,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a person_63.png,,0,0,0,cdm_run_v31526413722391,1.049,392,0.017422222,6744,992,4488,6
663,a person,8,22,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a person_64.png,,0,0,0,cdm_run_v31526413939938,26.857,1228,0.054577778,8477,0,4354,6
664,a person,2,52,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a person_65.png,-1,-1,-2,0,cdm_run_v31526414368321,10.769,0,0,29640,592,16468,6
665,a person,3,15,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a person_66.png,,1,1,0,cdm_run_v31526415298029,9.315,1253,0.055688889,5723,543,4114,6
666,a person,4,22,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a person_67.png,,0,0,0,cdm_run_v31526417227846,17.086,1244,0.055288889,6718,739,3031,6
667,a person,7,14,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a person_68.png,,0,0,0,cdm_run_v31526417564997,9.639,486,0.0216,3000,221,1751,6
668,a person,5,14,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a person_69.png,,0,0,0,cdm_run_v31526418564273,19.977,1176,0.052266667,7247,757,4904,6
669,a person,3,1,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a person_70.png,,0,0,0,cdm_run_v31526423557040,0,372,0.016533333,1075,1075,1075,6
670,a person,3,1,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a person_71.png,,0,0,0,cdm_run_v31526424268311,0,327,0.014533333,0,0,0,6
671,a person,2,29,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a person_72.png,,0,0,0,cdm_run_v31526491920836,17.238,525,0.023333333,7197,1118,4587,6
672,a person,5,10,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a person_73.png,,0,0,0,cdm_run_v31526492191665,9.292,448,0.019911111,2297,365,1465,6
673,a person,2,9,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a person_74.png,,0,0,0,cdm_run_v31526492679058,14.602,1905,0.084666667,6780,779,3391,6
674,a person,2,5,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a person_75.png,,0,0,0,cdm_run_v31526493024418,1.767,1674,0.0744,5388,2692,4296,6
675,a person,2,20,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a person_76.png,,0,0,0,cdm_run_v31526493522883,27.738,1912,0.084977778,9932,709,5228,6
676,a person,2,20,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a person_77.png,,0,0,0,cdm_run_v31526497092100,13.73,948,0.042133333,8751,561,5172,6
677,a person,4,20,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a person_78.png,,0,0,0,cdm_run_v31526497714288,25.612,829,0.036844444,5669,478,2949,6
678,a person,2,35,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a person_79.png,,0,0,0,cdm_run_v31526498176971,27.288,2363,0.105022222,17163,880,9756,6
679,a person,2,74,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a person_80.png,1,1,2,1,cdm_run_v31526498731343,9.676,1526,0.067822222,24089,36,15262,6
680,a person,5,8,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a person_81.png,,0,0,0,cdm_run_v31526499554039,7.209,824,0.036622222,3268,913,2485,6
681,a person,3,18,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a person_82.png,,0,0,0,cdm_run_v31526501614452,18.661,1642,0.072977778,11639,1011,6326,6
682,a person,3,18,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a person_83.png,,0,0,0,cdm_run_v31526502079646,6.141,723,0.032133333,3416,876,1806,6
683,a person,3,12,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a person_84.png,,0,0,0,cdm_run_v31526502817047,10.846,1610,0.071555556,7666,1156,4603,6
684,a person,3,791,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a person_85.png,2,2,4,1,cdm_run_v31526503860486,11.826,6705,0.298,0,0,0,6
685,a person,2,15,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a person_86.png,,0,0,0,cdm_run_v31526504221167,12.353,1266,0.056266667,7273,359,3260,6
686,a person,6,18,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a person_87.png,,0,0,0,cdm_run_v31526506411620,18.439,2709,0.1204,10201,864,4837,6
687,a person,4,2,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a person_88.png,1,1,2,1,cdm_run_v31526507469435,3.789,2009,0.089288889,5759,1205,3482,6
688,a person,3,1,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a person_89.png,1,2,3,1,cdm_run_v31526507684003,0,3220,0.143111111,10166,10166,10166,6
689,a person,4,1,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a person_90.png,2,2,4,1,cdm_run_v31526507939966,0,3857,0.171422222,15067,15067,15067,6
690,a person,7,18,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a person_91.png,,0,0,0,cdm_run_v31526508668316,26.688,2026,0.090044444,7636,822,4227,6
691,a person,6,10,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a person_92.png,,0,0,0,cdm_run_v31526580838432,10.144,2299,0.102177778,9553,897,3980,6
692,a person,2,2,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a person_93.png,,0,0,0,cdm_run_v31526581002319,1.2,267,0.011866667,911,426,669,6
693,a person,4,16,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a person_94.png,,0,0,0,cdm_run_v31526583071756,26.512,1332,0.0592,6072,709,3367,6
694,a person,3,21,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a person_95.png,,0,0,0,cdm_run_v31526583537981,8.386,923,0.041022222,10588,806,7098,6
695,a person,2,2,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a person_96.png,,0,0,0,cdm_run_v31526584027584,0.982,400,0.017777778,1459,906,1182,6
696,a person,2,6,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a person_97.png,1,0,1,0,cdm_run_v31526584275728,1.94,351,0.0156,3294,0,1609,6
697,a person,2,12,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a person_98.png,1,0,1,0,cdm_run_v31526585403449,0.237,23,0.001022222,2514,17,1247,6
698,a person,3,25,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a person_99.png,1,1,2,1,cdm_run_v31526588694293,11.04,1218,0.054133333,12299,0,7503,6
699,a person,3,13,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a person_100.png,,1,1,0,cdm_run_v31526589361603,17.393,1768,0.078577778,11453,1943,6828,6
700,a tree,6,3,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a tree_1.png,,0,0,0,cdm_run_v31525887854758,4.501,1016,0.045155556,3067,2099,2579,7
701,a tree,6,10,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a tree_2.png,,0,0,0,cdm_run_v31525891444648,13.928,1657,0.073644444,5588,397,3485,7
702,a tree,6,4,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a tree_3.png,,0,0,0,cdm_run_v31525891955621,4.74,1096,0.048711111,3667,495,2263,7
703,a tree,2,2,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a tree_4.png,,0,0,0,cdm_run_v31525893174061,3.531,839,0.037288889,2464,939,1702,7
704,a tree,6,15,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a tree_5.png,,0,0,0,cdm_run_v31525893423612,12.402,2165,0.096222222,8972,530,3958,7
705,a tree,5,8,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a tree_6.png,,0,0,0,cdm_run_v31525893976840,6.83,1552,0.068977778,5664,299,3671,7
706,a tree,6,12,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a tree_7.png,,0,0,0,cdm_run_v31525895728803,15.607,1354,0.060177778,6249,480,3986,7
707,a tree,4,12,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a tree_8.png,,0,0,0,cdm_run_v31525899254114,13.742,1375,0.061111111,9326,1726,6005,7
708,a tree,2,22,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a tree_9.png,,0,0,0,cdm_run_v31525901322190,5.368,384,0.017066667,5173,543,3483,7
709,a tree,3,5,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a tree_10.png,,0,0,0,cdm_run_v31525904067360,6.476,1102,0.048977778,3621,476,1444,7
710,a tree,8,5,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a tree_11.png,,0,0,0,cdm_run_v31525908911986,1.647,896,0.039822222,3568,1454,2453,7
711,a tree,4,19,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a tree_12.png,,0,0,0,cdm_run_v31525975379407,24.707,766,0.034044444,5493,475,3489,7
712,a tree,5,10,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a tree_13.png,,0,0,0,cdm_run_v31525976865876,8.119,1925,0.085555556,8775,4298,6378,7
713,a tree,3,5,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a tree_14.png,,0,0,0,cdm_run_v31525978723767,7.123,943,0.041911111,3246,429,1487,7
714,a tree,2,3,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a tree_15.png,,0,0,0,cdm_run_v31525990258467,4.452,1098,0.0488,3491,1623,2822,7
715,a tree,3,8,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a tree_16.png,,0,0,0,cdm_run_v31525992682386,14.332,1635,0.072666667,6192,1346,4596,7
716,a tree,7,1,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a tree_17.png,,0,0,0,cdm_run_v31526060310716,0,526,0.023377778,882,882,882,7
717,a tree,7,2,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a tree_18.png,,0,0,0,cdm_run_v31526060708396,3.315,1099,0.048844444,3153,1636,2394,7
718,a tree,6,4,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a tree_19.png,,0,0,0,cdm_run_v31526061437727,5.235,1211,0.053822222,4803,497,2278,7
719,a tree,7,2,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a tree_20.png,,0,0,0,cdm_run_v31526061922561,1.895,833,0.037022222,3127,1505,2316,7
720,a tree,6,4,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a tree_21.png,,0,0,0,cdm_run_v31526063462438,4.876,835,0.037111111,3259,1035,2101,7
721,a tree,7,1,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a tree_22.png,,0,0,0,cdm_run_v31526064139398,0,948,0.042133333,2559,2559,2559,7
722,a tree,7,2,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a tree_23.png,,0,0,0,cdm_run_v31526064586872,2.77,904,0.040177778,2628,539,1583,7
723,a tree,2,3,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a tree_24.png,,0,0,0,cdm_run_v31526064952740,4.492,1078,0.047911111,4233,662,2249,7
724,a tree,5,9,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a tree_25.png,,0,0,0,cdm_run_v31526072349961,8.857,1379,0.061288889,7479,1095,3898,7
725,a tree,5,2,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a tree_26.png,,0,0,0,cdm_run_v31526072947360,16.726,1733,0.077022222,5407,1386,3396,7
726,a tree,4,1,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a tree_27.png,,0,0,0,cdm_run_v31526073488506,0,548,0.024355556,1548,1548,1548,7
727,a tree,8,5,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a tree_28.png,,0,0,0,cdm_run_v31526074471797,5.907,1008,0.0448,3742,337,1796,7
728,a tree,3,23,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a tree_29.png,,0,0,0,cdm_run_v31526078606222,17.074,1014,0.045066667,5320,218,3589,7
729,a tree,4,7,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a tree_30.png,,0,0,0,cdm_run_v31526078928446,6.425,890,0.039555556,4365,24,2754,7
730,a tree,10,37,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a tree_31.png,,0,0,0,cdm_run_v31526152332221,28.416,1743,0.077466667,8129,367,5363,7
731,a tree,2,31,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a tree_32.png,-2,-2,-4,0,cdm_run_v31526152658322,20.429,1791,0.0796,8202,119,4947,7
732,a tree,8,3,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a tree_33.png,,0,0,0,cdm_run_v31526152868212,3.922,1002,0.044533333,3798,429,1876,7
733,a tree,9,11,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a tree_34.png,,0,0,0,cdm_run_v31526155956525,3.867,962,0.042755556,4936,236,1935,7
734,a tree,5,2,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a tree_35.png,,0,0,0,cdm_run_v31526157427450,1.715,1004,0.044622222,3114,2497,2806,7
735,a tree,5,1,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a tree_36.png,,0,0,0,cdm_run_v31526158807742,0,627,0.027866667,1693,1693,1693,7
736,a tree,4,12,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a tree_37.png,,1,1,0,cdm_run_v31526162026170,4.131,633,0.028133333,3332,137,2033,7
737,a tree,2,19,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a tree_38.png,1,1,2,1,cdm_run_v31526162477315,4.31,383,0.017022222,5418,39,2649,7
738,a tree,8,1,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a tree_39.png,,0,0,0,cdm_run_v31526163910656,0,901,0.040044444,2497,2497,2497,7
739,a tree,8,1,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a tree_40.png,,0,0,0,cdm_run_v31526164238357,0,781,0.034711111,2234,2234,2234,7
740,a tree,4,101,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a tree_41.png,2,1,3,1,cdm_run_v31526166383560,18.961,2277,0.1012,0,0,0,7
741,a tree,4,3,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a tree_42.png,,0,0,0,cdm_run_v31526166579282,3.988,1237,0.054977778,3611,0,1531,7
742,a tree,4,57,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a tree_43.png,,2,2,1,cdm_run_v31526167651102,23.623,3415,0.151777778,29102,582,16602,7
743,a tree,6,5,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a tree_44.png,,1,1,0,cdm_run_v31526168752022,4.908,1494,0.0664,5663,285,2814,7
744,a tree,4,13,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a tree_45.png,,0,0,0,cdm_run_v31526239192649,18.995,795,0.035333333,5725,471,3677,7
745,a tree,6,4,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a tree_46.png,,0,0,0,cdm_run_v31526240601849,1.889,999,0.0444,3499,2202,2963,7
746,a tree,2,13,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a tree_47.png,,0,0,0,cdm_run_v31526241319670,5.367,1435,0.063777778,7699,2588,4691,7
747,a tree,7,2,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a tree_48.png,,0,0,0,cdm_run_v31526244386384,3.767,941,0.041822222,2894,977,1935,7
748,a tree,9,5,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a tree_49.png,,0,0,0,cdm_run_v31526247467722,7.407,1216,0.054044444,5188,715,3312,7
749,a tree,8,2,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a tree_50.png,,0,0,0,cdm_run_v31526249878999,5.25,1031,0.045822222,3454,493,1973,7
750,a tree,4,10,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a tree_51.png,,0,0,0,cdm_run_v31526250064091,19.397,2629,0.116844444,16721,555,3612,7
751,a tree,6,2,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a tree_52.png,,0,0,0,cdm_run_v31526251554792,3.196,936,0.0416,3566,984,2275,7
752,a tree,6,3,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a tree_53.png,,0,0,0,cdm_run_v31526251955281,2.907,1075,0.047777778,3823,480,1979,7
753,a tree,9,3,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a tree_54.png,,0,0,0,cdm_run_v31526252261677,1.241,914,0.040622222,3089,1926,2464,7
754,a tree,7,2,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a tree_55.png,,0,0,0,cdm_run_v31526252692974,3.435,1076,0.047822222,3507,569,2038,7
755,a tree,8,2,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a tree_56.png,,0,0,0,cdm_run_v31526253016255,1.433,1658,0.073688889,5146,4197,4672,7
756,a tree,3,5,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a tree_57.png,,0,0,0,cdm_run_v31526253202063,8.661,738,0.0328,2300,16,564,7
757,a tree,5,3,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a tree_58.png,,0,0,0,cdm_run_v31526254092272,1.379,707,0.031422222,2607,1590,2078,7
758,a tree,5,4,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a tree_59.png,,1,1,0,cdm_run_v31526254628791,3.084,2005,0.089111111,6734,3208,5411,7
759,a tree,5,209,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a tree_60.png,,1,1,0,cdm_run_v31526254866517,2.761,3777,0.167866667,0,0,0,7
760,a tree,2,1,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a tree_61.png,-1,-1,-2,0,cdm_run_v31526411171270,0,0,0,0,0,0,7
761,a tree,2,5,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a tree_62.png,,0,0,0,cdm_run_v31526413722391,5.172,672,0.029866667,4285,869,2418,7
762,a tree,8,2,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a tree_63.png,,0,0,0,cdm_run_v31526413939938,0.562,668,0.029688889,1844,1844,1844,7
763,a tree,3,1,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a tree_64.png,1,1,2,1,cdm_run_v31526415298029,0,1776,0.078933333,7118,7118,7118,7
764,a tree,7,7,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a tree_65.png,,0,0,0,cdm_run_v31526417564997,6.336,810,0.036,4586,516,2404,7
765,a tree,5,7,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a tree_66.png,,0,0,0,cdm_run_v31526418564273,7.618,1117,0.049644444,6580,354,3484,7
766,a tree,5,9,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a tree_67.png,,0,0,0,cdm_run_v31526420360572,7.944,545,0.024222222,3963,106,1597,7
767,a tree,3,2,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a tree_68.png,1,1,2,1,cdm_run_v31526423557040,0.622,734,0.032622222,2440,1356,1898,7
768,a tree,3,3,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a tree_69.png,1,0,1,0,cdm_run_v31526424268311,0.456,329,0.014622222,1307,676,1024,7
769,a tree,2,42,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a tree_70.png,1,1,2,1,cdm_run_v31526491920836,19.257,1341,0.0596,19082,3619,9901,7
770,a tree,5,3,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a tree_71.png,2,0,2,1,cdm_run_v31526492191665,4.532,864,0.0384,3261,1451,2352,7
771,a tree,2,14,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a tree_72.png,2,1,3,1,cdm_run_v31526492679058,11.225,1949,0.086622222,9897,462,5283,7
772,a tree,2,3,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a tree_73.png,,1,1,0,cdm_run_v31526493024418,2.615,1938,0.086133333,6224,5,2879,7
773,a tree,2,19,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a tree_74.png,,0,0,0,cdm_run_v31526493522883,18.352,1450,0.064444444,11820,471,7186,7
774,a tree,2,15,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a tree_75.png,,0,0,0,cdm_run_v31526497092100,10.519,1214,0.053955556,10844,399,6116,7
775,a tree,2,6,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a tree_76.png,,0,0,0,cdm_run_v31526498176971,7.791,1312,0.058311111,5295,401,3309,7
776,a tree,5,8,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a tree_77.png,,0,0,0,cdm_run_v31526499554039,17.22,1563,0.069466667,7030,334,4090,7
777,a tree,3,4,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a tree_78.png,,0,0,0,cdm_run_v31526501614452,3.801,987,0.043866667,2038,508,1351,7
778,a tree,3,34,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a tree_79.png,,0,0,0,cdm_run_v31526502079646,20.771,2835,0.126,17451,312,9942,7
779,a tree,3,1088,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a tree_80.png,2,2,4,1,cdm_run_v31526503860486,6.423,7278,0.323466667,0,0,0,7
780,a tree,2,2,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a tree_81.png,1,1,2,1,cdm_run_v31526504221167,21.426,2146,0.095377778,7978,1129,4553,7
781,a tree,6,22,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a tree_82.png,,0,0,0,cdm_run_v31526506411620,16.214,1424,0.063288889,5754,243,2751,7
782,a tree,4,2,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a tree_83.png,,0,0,0,cdm_run_v31526507469435,1.516,869,0.038622222,2391,2307,2349,7
783,a tree,6,1,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a tree_84.png,-1,-1,-2,0,cdm_run_v31526581096926,0,0,0,1757,1757,1757,7
784,a tree,6,3,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a tree_85.png,,0,0,0,cdm_run_v31526583886859,4.382,621,0.0276,2178,383,1259,7
