"","fileNameShort","session_id","trial_num","category","age","submit_time","submit_date","num_strokes","draw_duration_old","draw_duration_new","trial_duration","mean_intensity","bounding_box","filename","fullPath","age_numeric","fileNameShortNew"
"1577","a cactus_sketch_age6_cdm_run_v51553455889555.png","cdm_run_v51553455889555",10,"a cactus","age6",1553456128785,2019-03-24 19:35:28,21,17.539,0,21.06,0.0791812818877551,"(0, 190, 0, 207)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a cactus_sketch_age6_cdm_run_v51553455889555.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a cactus/a cactus_sketch_age6_cdm_run_v51553455889555.png",6,"cactus_sketch_age6_cdm_run_v51553455889555.png"
"1578","a cactus_sketch_age6_cdm_run_v51553898791324.png","cdm_run_v51553898791324",6,"a cactus","age6",1553898990034,2019-03-29 22:36:30,1,0,0,12.888,0.0311503507653061,"(51, 208, 18, 151)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a cactus_sketch_age6_cdm_run_v51553898791324.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a cactus/a cactus_sketch_age6_cdm_run_v51553898791324.png",6,"cactus_sketch_age6_cdm_run_v51553898791324.png"
"1579","a cactus_sketch_age6_cdm_run_v51553988799750.png","cdm_run_v51553988799750",10,"a cactus","age6",1553989035489,2019-03-30 23:37:15,12,7.861,0,11.529,0.0485491071428571,"(4, 207, 9, 211)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a cactus_sketch_age6_cdm_run_v51553988799750.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a cactus/a cactus_sketch_age6_cdm_run_v51553988799750.png",6,"cactus_sketch_age6_cdm_run_v51553988799750.png"
"1580","a cactus_sketch_age6_cdm_run_v51554059098969.png","cdm_run_v51554059098969",4,"a cactus","age6",1554059192044,2019-03-31 19:06:32,9,3.217,0,10.772,0.0402981505102041,"(4, 198, 24, 166)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a cactus_sketch_age6_cdm_run_v51554059098969.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a cactus/a cactus_sketch_age6_cdm_run_v51554059098969.png",6,"cactus_sketch_age6_cdm_run_v51554059098969.png"
"1581","a cactus_sketch_age6_cdm_run_v51554399432613.png","cdm_run_v51554399432613",11,"a cactus","age6",1554399641670,2019-04-04 17:40:41,11,3.058,0,7.488,0.0326650191326531,"(79, 223, 67, 195)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a cactus_sketch_age6_cdm_run_v51554399432613.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a cactus/a cactus_sketch_age6_cdm_run_v51554399432613.png",6,"cactus_sketch_age6_cdm_run_v51554399432613.png"
"1582","a cactus_sketch_age6_cdm_run_v51554400963895.png","cdm_run_v51554400963895",4,"a cactus","age6",1554401050533,2019-04-04 18:04:10,1,0,0,10.753,0.0221420599489796,"(54, 195, 61, 156)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a cactus_sketch_age6_cdm_run_v51554400963895.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a cactus/a cactus_sketch_age6_cdm_run_v51554400963895.png",6,"cactus_sketch_age6_cdm_run_v51554400963895.png"
"1583","a cactus_sketch_age6_cdm_run_v51554575017277.png","cdm_run_v51554575017277",8,"a cactus","age6",1554575188250,2019-04-06 18:26:28,1,0,0,8.388,0.0320671237244898,"(33, 208, 48, 154)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a cactus_sketch_age6_cdm_run_v51554575017277.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a cactus/a cactus_sketch_age6_cdm_run_v51554575017277.png",6,"cactus_sketch_age6_cdm_run_v51554575017277.png"
"1584","a cactus_sketch_age6_cdm_run_v51554575297731.png","cdm_run_v51554575297731",6,"a cactus","age6",1554575435047,2019-04-06 18:30:35,4,20.763,0,23.317,0.0272241709183673,"(40, 214, 58, 166)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a cactus_sketch_age6_cdm_run_v51554575297731.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a cactus/a cactus_sketch_age6_cdm_run_v51554575297731.png",6,"cactus_sketch_age6_cdm_run_v51554575297731.png"
"1585","a cactus_sketch_age6_cdm_run_v51554575624945.png","cdm_run_v51554575624945",10,"a cactus","age6",1554575909786,2019-04-06 18:38:29,20,12.319,0,25.104,0.0692163584183673,"(0, 223, 33, 195)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a cactus_sketch_age6_cdm_run_v51554575624945.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a cactus/a cactus_sketch_age6_cdm_run_v51554575624945.png",6,"cactus_sketch_age6_cdm_run_v51554575624945.png"
"1586","a cactus_sketch_age6_cdm_run_v51554575992623.png","cdm_run_v51554575992623",9,"a cactus","age6",1554576249407,2019-04-06 18:44:09,9,26.387,0,29.592,0.0573580994897959,"(1, 223, 9, 217)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a cactus_sketch_age6_cdm_run_v51554575992623.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a cactus/a cactus_sketch_age6_cdm_run_v51554575992623.png",6,"cactus_sketch_age6_cdm_run_v51554575992623.png"
"1587","a cactus_sketch_age6_cdm_run_v51554591818247.png","cdm_run_v51554591818247",10,"a cactus","age6",1554592043832,2019-04-06 23:07:23,11,9.937,0,14.591,0.0417928890306122,"(85, 189, 7, 223)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a cactus_sketch_age6_cdm_run_v51554591818247.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a cactus/a cactus_sketch_age6_cdm_run_v51554591818247.png",6,"cactus_sketch_age6_cdm_run_v51554591818247.png"
"1588","a cactus_sketch_age6_cdm_run_v51554678300519.png","cdm_run_v51554678300519",9,"a cactus","age6",1554678493446,2019-04-07 23:08:13,27,13.061,0,17.418,0.0685786033163265,"(0, 178, 19, 223)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a cactus_sketch_age6_cdm_run_v51554678300519.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a cactus/a cactus_sketch_age6_cdm_run_v51554678300519.png",6,"cactus_sketch_age6_cdm_run_v51554678300519.png"
"1589","a cactus_sketch_age6_cdm_run_v51554834197831.png","cdm_run_v51554834197831",5,"a cactus","age6",1554834322551,2019-04-09 18:25:22,1,0,0,8.187,0.0310307716836735,"(66, 223, 30, 202)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a cactus_sketch_age6_cdm_run_v51554834197831.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a cactus/a cactus_sketch_age6_cdm_run_v51554834197831.png",6,"cactus_sketch_age6_cdm_run_v51554834197831.png"
"1590","a cactus_sketch_age6_cdm_run_v51555007753784.png","cdm_run_v51555007753784",7,"a cactus","age6",1555007940049,2019-04-11 18:39:00,10,10.653,0,13.855,0.0679807079081633,"(10, 204, 19, 192)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a cactus_sketch_age6_cdm_run_v51555007753784.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a cactus/a cactus_sketch_age6_cdm_run_v51555007753784.png",6,"cactus_sketch_age6_cdm_run_v51555007753784.png"
"1591","a cactus_sketch_age6_cdm_run_v51555095835260.png","cdm_run_v51555095835260",4,"a cactus","age6",1555095949359,2019-04-12 19:05:49,8,10.668,0,30.134,0.0258689413265306,"(15, 199, 49, 195)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a cactus_sketch_age6_cdm_run_v51555095835260.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a cactus/a cactus_sketch_age6_cdm_run_v51555095835260.png",6,"cactus_sketch_age6_cdm_run_v51555095835260.png"
"1592","a cactus_sketch_age6_cdm_run_v51555103025746.png","cdm_run_v51555103025746",7,"a cactus","age6",1555103195161,2019-04-12 21:06:35,27,17.664,0,20.435,0.0644132653061224,"(1, 193, 12, 196)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a cactus_sketch_age6_cdm_run_v51555103025746.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a cactus/a cactus_sketch_age6_cdm_run_v51555103025746.png",6,"cactus_sketch_age6_cdm_run_v51555103025746.png"
"1593","a cactus_sketch_age6_cdm_run_v51555189354570.png","cdm_run_v51555189354570",8,"a cactus","age6",1555189497215,2019-04-13 21:04:57,1,0,0,7.664,0.0397002551020408,"(27, 211, 36, 205)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a cactus_sketch_age6_cdm_run_v51555189354570.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a cactus/a cactus_sketch_age6_cdm_run_v51555189354570.png",6,"cactus_sketch_age6_cdm_run_v51555189354570.png"
"1594","a cactus_sketch_age6_cdm_run_v51555437132132.png","cdm_run_v51555437132132",6,"a cactus","age6",1555437268750,2019-04-16 17:54:28,8,4.918,0,13.219,0.0305723852040816,"(42, 222, 48, 192)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a cactus_sketch_age6_cdm_run_v51555437132132.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a cactus/a cactus_sketch_age6_cdm_run_v51555437132132.png",6,"cactus_sketch_age6_cdm_run_v51555437132132.png"
"1595","a cactus_sketch_age6_cdm_run_v51555446459677.png","cdm_run_v51555446459677",6,"a cactus","age6",1555446596024,2019-04-16 20:29:56,3,5.281,0,8.561,0.0254304846938776,"(112, 214, 51, 174)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a cactus_sketch_age6_cdm_run_v51555446459677.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a cactus/a cactus_sketch_age6_cdm_run_v51555446459677.png",6,"cactus_sketch_age6_cdm_run_v51555446459677.png"
"1596","a cactus_sketch_age6_cdm_run_v51555525834818.png","cdm_run_v51555525834818",4,"a cactus","age6",1555525989959,2019-04-17 18:33:09,2,2.225,0,9.514,0.0283801020408163,"(37, 213, 46, 175)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a cactus_sketch_age6_cdm_run_v51555525834818.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a cactus/a cactus_sketch_age6_cdm_run_v51555525834818.png",6,"cactus_sketch_age6_cdm_run_v51555525834818.png"
"1597","a cactus_sketch_age6_cdm_run_v51555612331414.png","cdm_run_v51555612331414",7,"a cactus","age6",1555612509171,2019-04-18 18:35:09,13,11.267,0,19.354,0.0322066326530612,"(28, 184, 73, 171)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a cactus_sketch_age6_cdm_run_v51555612331414.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a cactus/a cactus_sketch_age6_cdm_run_v51555612331414.png",6,"cactus_sketch_age6_cdm_run_v51555612331414.png"
"1598","a cactus_sketch_age6_cdm_run_v51555613558665.png","cdm_run_v51555613558665",8,"a cactus","age6",1555613751836,2019-04-18 18:55:51,29,16.878,0,21.636,0.0455596301020408,"(40, 160, 28, 220)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a cactus_sketch_age6_cdm_run_v51555613558665.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a cactus/a cactus_sketch_age6_cdm_run_v51555613558665.png",6,"cactus_sketch_age6_cdm_run_v51555613558665.png"
"1599","a cactus_sketch_age6_cdm_run_v51555697358369.png","cdm_run_v51555697358369",6,"a cactus","age6",1555697510037,2019-04-19 18:11:50,11,18.29,0,30.181,0.0396404655612245,"(12, 186, 0, 198)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a cactus_sketch_age6_cdm_run_v51555697358369.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a cactus/a cactus_sketch_age6_cdm_run_v51555697358369.png",6,"cactus_sketch_age6_cdm_run_v51555697358369.png"
"1600","a cactus_sketch_age6_cdm_run_v51555697712904.png","cdm_run_v51555697712904",9,"a cactus","age6",1555697951985,2019-04-19 18:19:11,17,9.095,0,17.792,0.0735212053571429,"(0, 223, 0, 223)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a cactus_sketch_age6_cdm_run_v51555697712904.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a cactus/a cactus_sketch_age6_cdm_run_v51555697712904.png",6,"cactus_sketch_age6_cdm_run_v51555697712904.png"
"1601","a cactus_sketch_age6_cdm_run_v51555709331916.png","cdm_run_v51555709331916",6,"a cactus","age6",1555709477274,2019-04-19 21:31:17,4,8.11,0,10.959,0.0360730229591837,"(0, 187, 69, 177)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a cactus_sketch_age6_cdm_run_v51555709331916.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a cactus/a cactus_sketch_age6_cdm_run_v51555709331916.png",6,"cactus_sketch_age6_cdm_run_v51555709331916.png"
"1602","a cactus_sketch_age6_cdm_run_v51555785961113.png","cdm_run_v51555785961113",4,"a cactus","age6",1555786075578,2019-04-20 18:47:55,2,0.84,0,11.619,0.0504424426020408,"(22, 205, 25, 163)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a cactus_sketch_age6_cdm_run_v51555785961113.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a cactus/a cactus_sketch_age6_cdm_run_v51555785961113.png",6,"cactus_sketch_age6_cdm_run_v51555785961113.png"
"1603","a cactus_sketch_age6_cdm_run_v51555965700111.png","cdm_run_v51555965700111",10,"a cactus","age6",1555965915067,2019-04-22 20:45:15,22,15.302,0,17.837,0.0544882015306122,"(58, 183, 45, 213)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a cactus_sketch_age6_cdm_run_v51555965700111.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a cactus/a cactus_sketch_age6_cdm_run_v51555965700111.png",6,"cactus_sketch_age6_cdm_run_v51555965700111.png"
"1604","a cactus_sketch_age6_cdm_run_v51556136494532.png","cdm_run_v51556136494532",8,"a cactus","age6",1556136728422,2019-04-24 20:12:08,1,0,0,8.288,0.0348373724489796,"(7, 216, 36, 162)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a cactus_sketch_age6_cdm_run_v51556136494532.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a cactus/a cactus_sketch_age6_cdm_run_v51556136494532.png",6,"cactus_sketch_age6_cdm_run_v51556136494532.png"
"1605","a cactus_sketch_age6_cdm_run_v51556140526250.png","cdm_run_v51556140526250",4,"a cactus","age6",1556140659887,2019-04-24 21:17:39,12,11.394,0,22.682,0.0332230548469388,"(19, 189, 94, 183)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a cactus_sketch_age6_cdm_run_v51556140526250.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a cactus/a cactus_sketch_age6_cdm_run_v51556140526250.png",6,"cactus_sketch_age6_cdm_run_v51556140526250.png"
"1606","a cactus_sketch_age6_cdm_run_v51556223436070.png","cdm_run_v51556223436070",7,"a cactus","age6",1556223704383,2019-04-25 20:21:44,8,10.76,0,18.493,0.0634167729591837,"(63, 222, 46, 160)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a cactus_sketch_age6_cdm_run_v51556223436070.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a cactus/a cactus_sketch_age6_cdm_run_v51556223436070.png",6,"cactus_sketch_age6_cdm_run_v51556223436070.png"
"1607","a cactus_sketch_age6_cdm_run_v51556234746121.png","cdm_run_v51556234746121",6,"a cactus","age6",1556234874418,2019-04-25 23:27:54,1,0,0,4.254,0.0113201530612245,"(105, 145, 30, 130)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a cactus_sketch_age6_cdm_run_v51556234746121.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a cactus/a cactus_sketch_age6_cdm_run_v51556234746121.png",6,"cactus_sketch_age6_cdm_run_v51556234746121.png"
"1608","a cactus_sketch_age6_cdm_run_v51556733501311.png","cdm_run_v51556733501311",8,"a cactus","age6",1556733665228,2019-05-01 18:01:05,2,5.903,0,12.396,0.0425502232142857,"(64, 223, 0, 217)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a cactus_sketch_age6_cdm_run_v51556733501311.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a cactus/a cactus_sketch_age6_cdm_run_v51556733501311.png",6,"cactus_sketch_age6_cdm_run_v51556733501311.png"
"1609","a cactus_sketch_age6_cdm_run_v51556750335661.png","cdm_run_v51556750335661",4,"a cactus","age6",1556750449899,2019-05-01 22:40:49,18,24.405,0,28.481,0.0621611926020408,"(3, 201, 45, 223)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a cactus_sketch_age6_cdm_run_v51556750335661.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a cactus/a cactus_sketch_age6_cdm_run_v51556750335661.png",6,"cactus_sketch_age6_cdm_run_v51556750335661.png"
"1610","a cactus_sketch_age6_cdm_run_v51557000361674.png","cdm_run_v51557000361674",7,"a cactus","age6",1557000483859,2019-05-04 20:08:03,2,1.853,0,5.226,0.150290975765306,"(0, 181, 0, 210)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a cactus_sketch_age6_cdm_run_v51557000361674.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a cactus/a cactus_sketch_age6_cdm_run_v51557000361674.png",6,"cactus_sketch_age6_cdm_run_v51557000361674.png"
"1611","a cactus_sketch_age6_cdm_run_v51557009211724.png","cdm_run_v51557009211724",9,"a cactus","age6",1557009736478,2019-05-04 22:42:16,28,18.328,0,22.964,0.0391621492346939,"(49, 157, 54, 190)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a cactus_sketch_age6_cdm_run_v51557009211724.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a cactus/a cactus_sketch_age6_cdm_run_v51557009211724.png",6,"cactus_sketch_age6_cdm_run_v51557009211724.png"
