"","X1","session_id","trial_num","category","age","submit_time","submit_date","num_strokes","draw_duration_old","draw_duration_new","trial_duration","mean_intensity","bounding_box","filename","fileNameShort","fullPath","age_numeric","fileNameShortNew","version"
"1884",7337,"cdm_run_v31530648954650",1,"shape","age9",1530649265498,2018-07-03 20:21:05,1,0,NA,NA,0.0321667729591837,"(10, 207, 45, 151)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/shape_sketch_age9_cdm_run_v31530648954650.png","shape_sketch_age9_cdm_run_v31530648954650.png","sketches_full_dataset/shape/shape_sketch_age9_cdm_run_v31530648954650.png",9,"",1
"1885",7348,"cdm_run_v31530650564568",0,"square","age8",1530650614415,2018-07-03 20:43:34,17,2.459,NA,NA,0.0110212053571429,"(103, 223, 58, 157)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/square_sketch_age8_cdm_run_v31530650564568.png","square_sketch_age8_cdm_run_v31530650564568.png","sketches_full_dataset/square/square_sketch_age8_cdm_run_v31530650564568.png",8,"",1
"1886",7349,"cdm_run_v31530650564568",1,"shape","age8",1530650649659,2018-07-03 20:44:09,11,11.084,NA,NA,0.0391820790816327,"(0, 193, 34, 148)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/shape_sketch_age8_cdm_run_v31530650564568.png","shape_sketch_age8_cdm_run_v31530650564568.png","sketches_full_dataset/shape/shape_sketch_age8_cdm_run_v31530650564568.png",8,"",1
"1887",7350,"cdm_run_v31530650564568",2,"this circle","age8",1530650667983,2018-07-03 20:44:27,1,0,NA,NA,0.0204878826530612,"(51, 178, 42, 171)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/this circle_sketch_age8_cdm_run_v31530650564568.png","this circle_sketch_age8_cdm_run_v31530650564568.png","sketches_full_dataset/this circle/this circle_sketch_age8_cdm_run_v31530650564568.png",8,"circle_sketch_age8_cdm_run_v31530650564568.png",1
"1888",7361,"cdm_run_v31530650975302",2,"this circle","age3",1530651034138,2018-07-03 20:50:34,22,15.461,NA,NA,0.0522361288265306,"(18, 223, 0, 223)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/this circle_sketch_age3_cdm_run_v31530650975302.png","this circle_sketch_age3_cdm_run_v31530650975302.png","sketches_full_dataset/this circle/this circle_sketch_age3_cdm_run_v31530650975302.png",3,"circle_sketch_age3_cdm_run_v31530650975302.png",1
"1889",7371,"cdm_run_v31530651257351",0,"square","age3",1530651312104,2018-07-03 20:55:12,14,18.358,NA,NA,0.0234972895408163,"(58, 177, 63, 163)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/square_sketch_age3_cdm_run_v31530651257351.png","square_sketch_age3_cdm_run_v31530651257351.png","sketches_full_dataset/square/square_sketch_age3_cdm_run_v31530651257351.png",3,"",1
"1890",7372,"cdm_run_v31530651257351",1,"shape","age3",1530651326793,2018-07-03 20:55:26,13,3.803,NA,NA,0.0270846619897959,"(13, 201, 55, 156)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/shape_sketch_age3_cdm_run_v31530651257351.png","shape_sketch_age3_cdm_run_v31530651257351.png","sketches_full_dataset/shape/shape_sketch_age3_cdm_run_v31530651257351.png",3,"",1
"1891",7373,"cdm_run_v31530651257351",2,"this circle","age3",1530651346484,2018-07-03 20:55:46,1,0,NA,NA,0.0241948341836735,"(37, 178, 43, 178)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/this circle_sketch_age3_cdm_run_v31530651257351.png","this circle_sketch_age3_cdm_run_v31530651257351.png","sketches_full_dataset/this circle/this circle_sketch_age3_cdm_run_v31530651257351.png",3,"circle_sketch_age3_cdm_run_v31530651257351.png",1
"1892",7383,"cdm_run_v31530651505372",0,"square","age9",1530651530763,2018-07-03 20:58:50,2,8.096,NA,NA,0.0183354591836735,"(61, 165, 64, 160)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/square_sketch_age9_cdm_run_v31530651505372.png","square_sketch_age9_cdm_run_v31530651505372.png","sketches_full_dataset/square/square_sketch_age9_cdm_run_v31530651505372.png",9,"",1
"1893",7384,"cdm_run_v31530651505372",1,"shape","age9",1530651556715,2018-07-03 20:59:16,2,16.482,NA,NA,0.0309709821428571,"(13, 195, 39, 156)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/shape_sketch_age9_cdm_run_v31530651505372.png","shape_sketch_age9_cdm_run_v31530651505372.png","sketches_full_dataset/shape/shape_sketch_age9_cdm_run_v31530651505372.png",9,"",1
"1894",7385,"cdm_run_v31530651505372",2,"this circle","age9",1530651573438,2018-07-03 20:59:33,4,0.005,NA,NA,0.0228595344387755,"(49, 220, 21, 175)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/this circle_sketch_age9_cdm_run_v31530651505372.png","this circle_sketch_age9_cdm_run_v31530651505372.png","sketches_full_dataset/this circle/this circle_sketch_age9_cdm_run_v31530651505372.png",9,"circle_sketch_age9_cdm_run_v31530651505372.png",1
"1895",7395,"cdm_run_v31530651751438",0,"square","age9",1530651777099,2018-07-03 21:02:57,1,0,NA,NA,0.0170798788265306,"(58, 163, 55, 159)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/square_sketch_age9_cdm_run_v31530651751438.png","square_sketch_age9_cdm_run_v31530651751438.png","sketches_full_dataset/square/square_sketch_age9_cdm_run_v31530651751438.png",9,"",1
"1896",7396,"cdm_run_v31530651751438",1,"shape","age9",1530651812312,2018-07-03 21:03:32,1,0,NA,NA,0.0330835459183673,"(12, 210, 43, 150)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/shape_sketch_age9_cdm_run_v31530651751438.png","shape_sketch_age9_cdm_run_v31530651751438.png","sketches_full_dataset/shape/shape_sketch_age9_cdm_run_v31530651751438.png",9,"",1
"1897",7397,"cdm_run_v31530651751438",2,"this circle","age9",1530651829418,2018-07-03 21:03:49,1,0,NA,NA,0.0214644451530612,"(45, 177, 48, 178)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/this circle_sketch_age9_cdm_run_v31530651751438.png","this circle_sketch_age9_cdm_run_v31530651751438.png","sketches_full_dataset/this circle/this circle_sketch_age9_cdm_run_v31530651751438.png",9,"circle_sketch_age9_cdm_run_v31530651751438.png",1
"1898",7407,"cdm_run_v31530652025116",0,"square","age7",1530652057191,2018-07-03 21:07:37,1,0,NA,NA,0.0166414221938776,"(64, 156, 64, 166)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/square_sketch_age7_cdm_run_v31530652025116.png","square_sketch_age7_cdm_run_v31530652025116.png","sketches_full_dataset/square/square_sketch_age7_cdm_run_v31530652025116.png",7,"",1
"1899",7408,"cdm_run_v31530652025116",1,"shape","age7",1530652070638,2018-07-03 21:07:50,1,0,NA,NA,0.0282007334183673,"(13, 205, 31, 147)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/shape_sketch_age7_cdm_run_v31530652025116.png","shape_sketch_age7_cdm_run_v31530652025116.png","sketches_full_dataset/shape/shape_sketch_age7_cdm_run_v31530652025116.png",7,"",1
"1900",7409,"cdm_run_v31530652025116",2,"this circle","age7",1530652080434,2018-07-03 21:08:00,1,0,NA,NA,0.0242147640306122,"(58, 198, 39, 171)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/this circle_sketch_age7_cdm_run_v31530652025116.png","this circle_sketch_age7_cdm_run_v31530652025116.png","sketches_full_dataset/this circle/this circle_sketch_age7_cdm_run_v31530652025116.png",7,"circle_sketch_age7_cdm_run_v31530652025116.png",1
"1901",7412,"cdm_run_v31530652167310",0,"square","age10",1530652231535,2018-07-03 21:10:31,1,0,NA,NA,0.0191127232142857,"(61, 160, 63, 159)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/square_sketch_age10_cdm_run_v31530652167310.png","square_sketch_age10_cdm_run_v31530652167310.png","sketches_full_dataset/square/square_sketch_age10_cdm_run_v31530652167310.png",10,"",1
"1902",7414,"cdm_run_v31530652167310",2,"this circle","age10",1530652259975,2018-07-03 21:10:59,10,12.321,NA,NA,0.0202885841836735,"(43, 223, 52, 163)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/this circle_sketch_age10_cdm_run_v31530652167310.png","this circle_sketch_age10_cdm_run_v31530652167310.png","sketches_full_dataset/this circle/this circle_sketch_age10_cdm_run_v31530652167310.png",10,"circle_sketch_age10_cdm_run_v31530652167310.png",1
"1903",7425,"cdm_run_v31530653839681",0,"square","age3",1530653869195,2018-07-03 21:37:49,2,9.038,NA,NA,0.0196906887755102,"(61, 160, 60, 159)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/square_sketch_age3_cdm_run_v31530653839681.png","square_sketch_age3_cdm_run_v31530653839681.png","sketches_full_dataset/square/square_sketch_age3_cdm_run_v31530653839681.png",3,"",1
"1904",7426,"cdm_run_v31530653839681",1,"shape","age3",1530653891599,2018-07-03 21:38:11,1,0,NA,NA,0.0327248086734694,"(12, 199, 51, 144)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/shape_sketch_age3_cdm_run_v31530653839681.png","shape_sketch_age3_cdm_run_v31530653839681.png","sketches_full_dataset/shape/shape_sketch_age3_cdm_run_v31530653839681.png",3,"",1
"1905",7427,"cdm_run_v31530653839681",2,"this circle","age3",1530653905414,2018-07-03 21:38:25,1,0,NA,NA,0.0181162308673469,"(49, 180, 66, 172)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/this circle_sketch_age3_cdm_run_v31530653839681.png","this circle_sketch_age3_cdm_run_v31530653839681.png","sketches_full_dataset/this circle/this circle_sketch_age3_cdm_run_v31530653839681.png",3,"circle_sketch_age3_cdm_run_v31530653839681.png",1
"1906",7430,"cdm_run_v31530654111783",0,"square","age10",1530654209449,2018-07-03 21:43:29,1,0,NA,NA,0.0183553890306122,"(63, 160, 64, 160)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/square_sketch_age10_cdm_run_v31530654111783.png","square_sketch_age10_cdm_run_v31530654111783.png","sketches_full_dataset/square/square_sketch_age10_cdm_run_v31530654111783.png",10,"",1
"1907",7431,"cdm_run_v31530654111783",1,"shape","age10",1530654225370,2018-07-03 21:43:45,1,0,NA,NA,0.029655612244898,"(9, 207, 40, 144)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/shape_sketch_age10_cdm_run_v31530654111783.png","shape_sketch_age10_cdm_run_v31530654111783.png","sketches_full_dataset/shape/shape_sketch_age10_cdm_run_v31530654111783.png",10,"",1
"1908",7432,"cdm_run_v31530654111783",2,"this circle","age10",1530654237145,2018-07-03 21:43:57,1,0,NA,NA,0.0204679528061224,"(43, 175, 48, 178)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/this circle_sketch_age10_cdm_run_v31530654111783.png","this circle_sketch_age10_cdm_run_v31530654111783.png","sketches_full_dataset/this circle/this circle_sketch_age10_cdm_run_v31530654111783.png",10,"circle_sketch_age10_cdm_run_v31530654111783.png",1
"1909",7434,"cdm_run_v31530654260988",0,"square","age10",1530654280723,2018-07-03 21:44:40,1,0,NA,NA,0.019351881377551,"(60, 166, 58, 160)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/square_sketch_age10_cdm_run_v31530654260988.png","square_sketch_age10_cdm_run_v31530654260988.png","sketches_full_dataset/square/square_sketch_age10_cdm_run_v31530654260988.png",10,"",1
"1910",7435,"cdm_run_v31530654260988",1,"shape","age10",1530654295129,2018-07-03 21:44:55,1,0,NA,NA,0.0293566645408163,"(6, 205, 45, 145)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/shape_sketch_age10_cdm_run_v31530654260988.png","shape_sketch_age10_cdm_run_v31530654260988.png","sketches_full_dataset/shape/shape_sketch_age10_cdm_run_v31530654260988.png",10,"",1
"1911",7436,"cdm_run_v31530654260988",2,"this circle","age10",1530654307255,2018-07-03 21:45:07,5,2.067,NA,NA,0.0825494260204082,"(34, 216, 34, 201)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/this circle_sketch_age10_cdm_run_v31530654260988.png","this circle_sketch_age10_cdm_run_v31530654260988.png","sketches_full_dataset/this circle/this circle_sketch_age10_cdm_run_v31530654260988.png",10,"circle_sketch_age10_cdm_run_v31530654260988.png",1
"1912",7446,"cdm_run_v31530654575015",0,"square","age2",1530654595460,2018-07-03 21:49:55,1,0,NA,NA,0.0167012117346939,"(64, 175, 60, 162)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/square_sketch_age2_cdm_run_v31530654575015.png","square_sketch_age2_cdm_run_v31530654575015.png","sketches_full_dataset/square/square_sketch_age2_cdm_run_v31530654575015.png",2,"",1
"1913",7447,"cdm_run_v31530654575015",1,"shape","age2",1530654607141,2018-07-03 21:50:07,1,0,NA,NA,0.0392020089285714,"(0, 208, 36, 160)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/shape_sketch_age2_cdm_run_v31530654575015.png","shape_sketch_age2_cdm_run_v31530654575015.png","sketches_full_dataset/shape/shape_sketch_age2_cdm_run_v31530654575015.png",2,"",1
"1914",7448,"cdm_run_v31530654575015",2,"this circle","age2",1530654615409,2018-07-03 21:50:15,1,0,NA,NA,0.0188137755102041,"(48, 166, 61, 168)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/this circle_sketch_age2_cdm_run_v31530654575015.png","this circle_sketch_age2_cdm_run_v31530654575015.png","sketches_full_dataset/this circle/this circle_sketch_age2_cdm_run_v31530654575015.png",2,"circle_sketch_age2_cdm_run_v31530654575015.png",1
"1915",7455,"cdm_run_v31530654749203",0,"square","age6",1530654796311,2018-07-03 21:53:16,1,0,NA,NA,0.0197903380102041,"(63, 160, 64, 162)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/square_sketch_age6_cdm_run_v31530654749203.png","square_sketch_age6_cdm_run_v31530654749203.png","sketches_full_dataset/square/square_sketch_age6_cdm_run_v31530654749203.png",6,"",1
"1916",7456,"cdm_run_v31530654749203",1,"shape","age6",1530654818507,2018-07-03 21:53:38,1,0,NA,NA,0.0295559630102041,"(6, 210, 45, 151)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/shape_sketch_age6_cdm_run_v31530654749203.png","shape_sketch_age6_cdm_run_v31530654749203.png","sketches_full_dataset/shape/shape_sketch_age6_cdm_run_v31530654749203.png",6,"",1
"1917",7457,"cdm_run_v31530654749203",2,"this circle","age6",1530654834818,2018-07-03 21:53:54,1,0,NA,NA,0.0222217793367347,"(43, 178, 46, 181)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/this circle_sketch_age6_cdm_run_v31530654749203.png","this circle_sketch_age6_cdm_run_v31530654749203.png","sketches_full_dataset/this circle/this circle_sketch_age6_cdm_run_v31530654749203.png",6,"circle_sketch_age6_cdm_run_v31530654749203.png",1
"1918",7467,"cdm_run_v31530654982647",0,"square","age6",1530655014817,2018-07-03 21:56:54,1,0,NA,NA,0.0204081632653061,"(60, 163, 63, 165)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/square_sketch_age6_cdm_run_v31530654982647.png","square_sketch_age6_cdm_run_v31530654982647.png","sketches_full_dataset/square/square_sketch_age6_cdm_run_v31530654982647.png",6,"",1
"1919",7468,"cdm_run_v31530654982647",1,"shape","age6",1530655032710,2018-07-03 21:57:12,1,0,NA,NA,0.0325055803571429,"(12, 205, 42, 150)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/shape_sketch_age6_cdm_run_v31530654982647.png","shape_sketch_age6_cdm_run_v31530654982647.png","sketches_full_dataset/shape/shape_sketch_age6_cdm_run_v31530654982647.png",6,"",1
"1920",7469,"cdm_run_v31530654982647",2,"this circle","age6",1530655051792,2018-07-03 21:57:31,1,0,NA,NA,0.0212651466836735,"(49, 180, 46, 172)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/this circle_sketch_age6_cdm_run_v31530654982647.png","this circle_sketch_age6_cdm_run_v31530654982647.png","sketches_full_dataset/this circle/this circle_sketch_age6_cdm_run_v31530654982647.png",6,"circle_sketch_age6_cdm_run_v31530654982647.png",1
"1921",7479,"cdm_run_v31530655295892",0,"square","age7",1530655330071,2018-07-03 22:02:10,2,7.988,NA,NA,0.0197305484693878,"(63, 162, 66, 169)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/square_sketch_age7_cdm_run_v31530655295892.png","square_sketch_age7_cdm_run_v31530655295892.png","sketches_full_dataset/square/square_sketch_age7_cdm_run_v31530655295892.png",7,"",1
"1922",7480,"cdm_run_v31530655295892",1,"shape","age7",1530655349375,2018-07-03 22:02:29,1,0,NA,NA,0.0289182079081633,"(10, 204, 45, 150)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/shape_sketch_age7_cdm_run_v31530655295892.png","shape_sketch_age7_cdm_run_v31530655295892.png","sketches_full_dataset/shape/shape_sketch_age7_cdm_run_v31530655295892.png",7,"",1
"1923",7481,"cdm_run_v31530655295892",2,"this circle","age7",1530655361714,2018-07-03 22:02:41,1,0,NA,NA,0.0217833227040816,"(42, 175, 46, 183)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/this circle_sketch_age7_cdm_run_v31530655295892.png","this circle_sketch_age7_cdm_run_v31530655295892.png","sketches_full_dataset/this circle/this circle_sketch_age7_cdm_run_v31530655295892.png",7,"circle_sketch_age7_cdm_run_v31530655295892.png",1
"1924",7491,"cdm_run_v31530655612989",0,"square","age10",1530655665460,2018-07-03 22:07:45,1,0,NA,NA,0.0194714604591837,"(63, 162, 63, 163)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/square_sketch_age10_cdm_run_v31530655612989.png","square_sketch_age10_cdm_run_v31530655612989.png","sketches_full_dataset/square/square_sketch_age10_cdm_run_v31530655612989.png",10,"",1
"1925",7492,"cdm_run_v31530655612989",1,"shape","age10",1530655686948,2018-07-03 22:08:06,2,13.024,NA,NA,0.0312101403061224,"(10, 186, 40, 151)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/shape_sketch_age10_cdm_run_v31530655612989.png","shape_sketch_age10_cdm_run_v31530655612989.png","sketches_full_dataset/shape/shape_sketch_age10_cdm_run_v31530655612989.png",10,"",1
