"","fileNameShort","X1","session_id","trial_num","category","age","submit_time","submit_date","num_strokes","draw_duration_old","draw_duration_new","trial_duration","mean_intensity","bounding_box","filename","fullPath","age_numeric","fileNameShortNew"
"163","a lion_sketch_age10_cdm_run_v81579472592616.png",436,"cdm_run_v81579472592616",8,"a lion","age10",1579472796570,2020-01-19 22:26:36,23,17.545,0,21.949,0.101044323979592,"(4, 211, 13, 213)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a lion_sketch_age10_cdm_run_v81579472592616.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/a lion/a lion_sketch_age10_cdm_run_v81579472592616.png",10,"lion_sketch_age10_cdm_run_v81579472592616.png"
"164","a lion_sketch_age10_cdm_run_v81579473682489.png",446,"cdm_run_v81579473682489",6,"a lion","age10",1579473815748,2020-01-19 22:43:35,7,5.859,0,8.597,0.0382852359693878,"(1, 126, 9, 184)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a lion_sketch_age10_cdm_run_v81579473682489.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/a lion/a lion_sketch_age10_cdm_run_v81579473682489.png",10,"lion_sketch_age10_cdm_run_v81579473682489.png"
"165","a lion_sketch_age2_cdm_run_v81579284350322.png",4,"cdm_run_v81579284350322",6,"a lion","age2",1579284566838,2020-01-17 18:09:26,8,5.535,0,12.216,0.0215441645408163,"(31, 159, 118, 175)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a lion_sketch_age2_cdm_run_v81579284350322.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/a lion/a lion_sketch_age2_cdm_run_v81579284350322.png",2,"lion_sketch_age2_cdm_run_v81579284350322.png"
"166","a lion_sketch_age2_cdm_run_v81579304415428.png",157,"cdm_run_v81579304415428",4,"a lion","age2",1579304556515,2020-01-17 23:42:36,42,16.478,0,21.679,0.038265306122449,"(6, 186, 33, 223)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a lion_sketch_age2_cdm_run_v81579304415428.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/a lion/a lion_sketch_age2_cdm_run_v81579304415428.png",2,"lion_sketch_age2_cdm_run_v81579304415428.png"
"167","a lion_sketch_age2_cdm_run_v81579384265354.png",287,"cdm_run_v81579384265354",4,"a lion","age2",1579384582058,2020-01-18 21:56:22,5,16.721,0,30.1,0.0385044642857143,"(6, 154, 82, 214)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a lion_sketch_age2_cdm_run_v81579384265354.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/a lion/a lion_sketch_age2_cdm_run_v81579384265354.png",2,"lion_sketch_age2_cdm_run_v81579384265354.png"
"168","a lion_sketch_age2_cdm_run_v81579468565219.png",394,"cdm_run_v81579468565219",4,"a lion","age2",1579468703873,2020-01-19 21:18:23,8,13.57,0,22.462,0.0401387117346939,"(19, 214, 0, 210)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a lion_sketch_age2_cdm_run_v81579468565219.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/a lion/a lion_sketch_age2_cdm_run_v81579468565219.png",2,"lion_sketch_age2_cdm_run_v81579468565219.png"
"169","a lion_sketch_age2_cdm_run_v81579474286711.png",458,"cdm_run_v81579474286711",8,"a lion","age2",1579474492997,2020-01-19 22:54:52,13,17.186,0,19.897,0.0654496173469388,"(43, 210, 58, 223)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a lion_sketch_age2_cdm_run_v81579474286711.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/a lion/a lion_sketch_age2_cdm_run_v81579474286711.png",2,"lion_sketch_age2_cdm_run_v81579474286711.png"
"170","a lion_sketch_age3_cdm_run_v81579294368093.png",71,"cdm_run_v81579294368093",5,"a lion","age3",1579294618615,2020-01-17 20:56:58,3,22.168,0,30.407,0.0378667091836735,"(22, 208, 27, 177)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a lion_sketch_age3_cdm_run_v81579294368093.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/a lion/a lion_sketch_age3_cdm_run_v81579294368093.png",3,"lion_sketch_age3_cdm_run_v81579294368093.png"
"171","a lion_sketch_age3_cdm_run_v81579298360070.png",107,"cdm_run_v81579298360070",4,"a lion","age3",1579298509664,2020-01-17 22:01:49,16,26.172,0,30.107,0.10090481505102,"(85, 223, 0, 196)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a lion_sketch_age3_cdm_run_v81579298360070.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/a lion/a lion_sketch_age3_cdm_run_v81579298360070.png",3,"lion_sketch_age3_cdm_run_v81579298360070.png"
"172","a lion_sketch_age3_cdm_run_v81579375284036.png",166,"cdm_run_v81579375284036",6,"a lion","age3",1579375559014,2020-01-18 19:25:59,7,11.734,0,18.009,0.0238560267857143,"(0, 71, 21, 118)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a lion_sketch_age3_cdm_run_v81579375284036.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/a lion/a lion_sketch_age3_cdm_run_v81579375284036.png",3,"lion_sketch_age3_cdm_run_v81579375284036.png"
"173","a lion_sketch_age3_cdm_run_v81579376652122.png",188,"cdm_run_v81579376652122",6,"a lion","age3",1579376861503,2020-01-18 19:47:41,14,24.072,0,30.1,0.0379663584183673,"(31, 204, 87, 198)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a lion_sketch_age3_cdm_run_v81579376652122.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/a lion/a lion_sketch_age3_cdm_run_v81579376652122.png",3,"lion_sketch_age3_cdm_run_v81579376652122.png"
"174","a lion_sketch_age3_cdm_run_v81579377401514.png",202,"cdm_run_v81579377401514",10,"a lion","age3",1579377661029,2020-01-18 20:01:01,17,5.229,0,7.926,0.0137117346938776,"(94, 208, 13, 184)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a lion_sketch_age3_cdm_run_v81579377401514.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/a lion/a lion_sketch_age3_cdm_run_v81579377401514.png",3,"lion_sketch_age3_cdm_run_v81579377401514.png"
"175","a lion_sketch_age3_cdm_run_v81579380895914.png",267,"cdm_run_v81579380895914",5,"a lion","age3",1579381462180,2020-01-18 21:04:22,13,16.87,0,20.566,0.0428691007653061,"(45, 195, 33, 163)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a lion_sketch_age3_cdm_run_v81579380895914.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/a lion/a lion_sketch_age3_cdm_run_v81579380895914.png",3,"lion_sketch_age3_cdm_run_v81579380895914.png"
"176","a lion_sketch_age3_cdm_run_v81579386387178.png",305,"cdm_run_v81579386387178",8,"a lion","age3",1579386657907,2020-01-18 22:30:57,5,17.052,0,30.375,0.0347775829081633,"(0, 223, 0, 223)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a lion_sketch_age3_cdm_run_v81579386387178.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/a lion/a lion_sketch_age3_cdm_run_v81579386387178.png",3,"lion_sketch_age3_cdm_run_v81579386387178.png"
"177","a lion_sketch_age3_cdm_run_v81579390103097.png",342,"cdm_run_v81579390103097",10,"a lion","age3",1579390301535,2020-01-18 23:31:41,1,0,0,17.526,0.140625,"(0, 217, 0, 211)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a lion_sketch_age3_cdm_run_v81579390103097.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/a lion/a lion_sketch_age3_cdm_run_v81579390103097.png",3,"lion_sketch_age3_cdm_run_v81579390103097.png"
"178","a lion_sketch_age3_cdm_run_v81579393851530.png",359,"cdm_run_v81579393851530",6,"a lion","age3",1579394233696,2020-01-19 00:37:13,19,11.327,0,21.414,0.0431082589285714,"(57, 169, 27, 199)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a lion_sketch_age3_cdm_run_v81579393851530.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/a lion/a lion_sketch_age3_cdm_run_v81579393851530.png",3,"lion_sketch_age3_cdm_run_v81579393851530.png"
"179","a lion_sketch_age3_cdm_run_v81579475954538.png",490,"cdm_run_v81579475954538",7,"a lion","age3",1579476222287,2020-01-19 23:23:42,18,14.815,0,18.935,0.0465959821428571,"(36, 204, 0, 172)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a lion_sketch_age3_cdm_run_v81579475954538.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/a lion/a lion_sketch_age3_cdm_run_v81579475954538.png",3,"lion_sketch_age3_cdm_run_v81579475954538.png"
"180","a lion_sketch_age4_cdm_run_v81579378155758.png",216,"cdm_run_v81579378155758",7,"a lion","age4",1579378338016,2020-01-18 20:12:18,22,11.843,0,17.297,0.0536910076530612,"(52, 207, 9, 223)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a lion_sketch_age4_cdm_run_v81579378155758.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/a lion/a lion_sketch_age4_cdm_run_v81579378155758.png",4,"lion_sketch_age4_cdm_run_v81579378155758.png"
"181","a lion_sketch_age4_cdm_run_v81579378780339.png",231,"cdm_run_v81579378780339",7,"a lion","age4",1579378947091,2020-01-18 20:22:27,8,11.985,0,15.296,0.0414341517857143,"(43, 193, 54, 174)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a lion_sketch_age4_cdm_run_v81579378780339.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/a lion/a lion_sketch_age4_cdm_run_v81579378780339.png",4,"lion_sketch_age4_cdm_run_v81579378780339.png"
"182","a lion_sketch_age4_cdm_run_v81579388849068.png",317,"cdm_run_v81579388849068",4,"a lion","age4",1579388952423,2020-01-18 23:09:12,1,0,0,4.516,0.0148875956632653,"(54, 175, 58, 147)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a lion_sketch_age4_cdm_run_v81579388849068.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/a lion/a lion_sketch_age4_cdm_run_v81579388849068.png",4,"lion_sketch_age4_cdm_run_v81579388849068.png"
"183","a lion_sketch_age4_cdm_run_v81579472022428.png",425,"cdm_run_v81579472022428",9,"a lion","age4",1579472359316,2020-01-19 22:19:19,14,25.428,0,30.108,0.0623007015306122,"(0, 223, 7, 187)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a lion_sketch_age4_cdm_run_v81579472022428.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/a lion/a lion_sketch_age4_cdm_run_v81579472022428.png",4,"lion_sketch_age4_cdm_run_v81579472022428.png"
"184","a lion_sketch_age4_cdm_run_v81579474508779.png",462,"cdm_run_v81579474508779",5,"a lion","age4",1579474606624,2020-01-19 22:56:46,2,1.459,0,12.853,0.0483498086734694,"(49, 213, 45, 223)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a lion_sketch_age4_cdm_run_v81579474508779.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/a lion/a lion_sketch_age4_cdm_run_v81579474508779.png",4,"lion_sketch_age4_cdm_run_v81579474508779.png"
"185","a lion_sketch_age4_cdm_run_v81579479185858.png",524,"cdm_run_v81579479185858",8,"a lion","age4",1579479460322,2020-01-20 00:17:40,4,24.22,0,30.117,0.0834462691326531,"(4, 163, 6, 159)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a lion_sketch_age4_cdm_run_v81579479185858.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/a lion/a lion_sketch_age4_cdm_run_v81579479185858.png",4,"lion_sketch_age4_cdm_run_v81579479185858.png"
"186","a lion_sketch_age5_cdm_run_v81579297465811.png",85,"cdm_run_v81579297465811",6,"a lion","age5",1579297577695,2020-01-17 21:46:17,17,19.829,0,13.6,0.0429089604591837,"(18, 165, 76, 216)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a lion_sketch_age5_cdm_run_v81579297465811.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/a lion/a lion_sketch_age5_cdm_run_v81579297465811.png",5,"lion_sketch_age5_cdm_run_v81579297465811.png"
"187","a lion_sketch_age5_cdm_run_v81579297855972.png",98,"cdm_run_v81579297855972",7,"a lion","age5",1579298270005,2020-01-17 21:57:50,23,13.495,0,15.909,0.0614636479591837,"(10, 204, 63, 223)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a lion_sketch_age5_cdm_run_v81579297855972.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/a lion/a lion_sketch_age5_cdm_run_v81579297855972.png",5,"lion_sketch_age5_cdm_run_v81579297855972.png"
"188","a lion_sketch_age5_cdm_run_v81579300710289.png",123,"cdm_run_v81579300710289",8,"a lion","age5",1579300862686,2020-01-17 22:41:02,1,0,0,3.935,0.00900829081632653,"(66, 136, 73, 171)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a lion_sketch_age5_cdm_run_v81579300710289.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/a lion/a lion_sketch_age5_cdm_run_v81579300710289.png",5,"lion_sketch_age5_cdm_run_v81579300710289.png"
"189","a lion_sketch_age5_cdm_run_v81579379579646.png",246,"cdm_run_v81579379579646",11,"a lion","age5",1579379911760,2020-01-18 20:38:31,7,10.894,0,20.036,0.0461575255102041,"(10, 163, 37, 213)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a lion_sketch_age5_cdm_run_v81579379579646.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/a lion/a lion_sketch_age5_cdm_run_v81579379579646.png",5,"lion_sketch_age5_cdm_run_v81579379579646.png"
"190","a lion_sketch_age5_cdm_run_v81579379982224.png",257,"cdm_run_v81579379982224",11,"a lion","age5",1579380273152,2020-01-18 20:44:33,8,16.787,0,22.755,0.0576969068877551,"(42, 174, 46, 208)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a lion_sketch_age5_cdm_run_v81579379982224.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/a lion/a lion_sketch_age5_cdm_run_v81579379982224.png",5,"lion_sketch_age5_cdm_run_v81579379982224.png"
"191","a lion_sketch_age5_cdm_run_v81579463875778.png",383,"cdm_run_v81579463875778",9,"a lion","age5",1579464130333,2020-01-19 20:02:10,16,14.47,0,18.38,0.0719467474489796,"(39, 223, 12, 183)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a lion_sketch_age5_cdm_run_v81579463875778.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/a lion/a lion_sketch_age5_cdm_run_v81579463875778.png",5,"lion_sketch_age5_cdm_run_v81579463875778.png"
"192","a lion_sketch_age5_cdm_run_v81579477293460.png",508,"cdm_run_v81579477293460",4,"a lion","age5",1579477376223,2020-01-19 23:42:56,2,1.542,0,9.471,0.0130341198979592,"(87, 177, 69, 141)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a lion_sketch_age5_cdm_run_v81579477293460.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/a lion/a lion_sketch_age5_cdm_run_v81579477293460.png",5,"lion_sketch_age5_cdm_run_v81579477293460.png"
"193","a lion_sketch_age6_cdm_run_v81579292561352.png",59,"cdm_run_v81579292561352",6,"a lion","age6",1579292756786,2020-01-17 20:25:56,15,20.764,0,23.986,0.0862165178571429,"(0, 223, 3, 198)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a lion_sketch_age6_cdm_run_v81579292561352.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/a lion/a lion_sketch_age6_cdm_run_v81579292561352.png",6,"lion_sketch_age6_cdm_run_v81579292561352.png"
"194","a lion_sketch_age6_cdm_run_v81579390324969.png",346,"cdm_run_v81579390324969",4,"a lion","age6",1579390408937,2020-01-18 23:33:28,10,14.285,0,22.067,0.0347576530612245,"(76, 195, 60, 201)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a lion_sketch_age6_cdm_run_v81579390324969.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/a lion/a lion_sketch_age6_cdm_run_v81579390324969.png",6,"lion_sketch_age6_cdm_run_v81579390324969.png"
"195","a lion_sketch_age6_cdm_run_v81579476872885.png",497,"cdm_run_v81579476872885",7,"a lion","age6",1579477102753,2020-01-19 23:38:22,7,5.153,0,9.74,0.0365314094387755,"(27, 142, 51, 196)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a lion_sketch_age6_cdm_run_v81579476872885.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/a lion/a lion_sketch_age6_cdm_run_v81579476872885.png",6,"lion_sketch_age6_cdm_run_v81579476872885.png"
"196","a lion_sketch_age8_cdm_run_v81579470208061.png",409,"cdm_run_v81579470208061",5,"a lion","age8",1579470328556,2020-01-19 21:45:28,26,26.339,0,28.378,0.113081951530612,"(25, 223, 0, 223)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a lion_sketch_age8_cdm_run_v81579470208061.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/a lion/a lion_sketch_age8_cdm_run_v81579470208061.png",8,"lion_sketch_age8_cdm_run_v81579470208061.png"
"197","a lion_sketch_age9_cdm_run_v81579289245401.png",46,"cdm_run_v81579289245401",10,"a lion","age9",1579289602034,2020-01-17 19:33:22,20,11.493,0,13.691,0.0678611288265306,"(0, 223, 24, 223)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a lion_sketch_age9_cdm_run_v81579289245401.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/a lion/a lion_sketch_age9_cdm_run_v81579289245401.png",9,"lion_sketch_age9_cdm_run_v81579289245401.png"
"198","a lion_sketch_age9_cdm_run_v81579376318072.png",176,"cdm_run_v81579376318072",5,"a lion","age9",1579376439546,2020-01-18 19:40:39,14,19.979,0,23.219,0.0790218431122449,"(34, 220, 0, 165)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a lion_sketch_age9_cdm_run_v81579376318072.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/a lion/a lion_sketch_age9_cdm_run_v81579376318072.png",9,"lion_sketch_age9_cdm_run_v81579376318072.png"
